dataset,video,n_frames,event_id,onset,duration
CDnet2014,turbulence2,4000,19,3183,1
CDnet2014,turbulence2,4000,20,3226,1
CDnet2014,turbulence2,4000,21,3417,1
CDnet2014,turbulence2,4000,22,3624,1
CDnet2014,turbulence2,4000,23,3653,1
CDnet2014,turbulence2,4000,24,3673,1
CDnet2014,turbulence2,4000,25,3675,7
CDnet2014,turbulence2,4000,26,3741,1
CDnet2014,turbulence2,4000,27,3804,1
CDnet2014,turbulence2,4000,28,4330,1
CDnet2014,turbulence2,4000,29,4404,1
CDnet2014,turbulence2,4000,30,4413,1
CDnet2014,turbulence2,4000,31,4476,2
CDnet2014,turbulence3,1400,0,919,1
CDnet2014,turbulence3,1400,1,925,1
CDnet2014,turbulence3,1400,2,928,1
CDnet2014,turbulence3,1400,3,930,1
CDnet2014,turbulence3,1400,4,933,5
CDnet2014,turbulence3,1400,5,948,2
CDnet2014,turbulence3,1400,6,970,1
CDnet2014,turbulence3,1400,7,973,2
CDnet2014,turbulence3,1400,8,992,2
CDnet2014,turbulence3,1400,9,996,2
CDnet2014,turbulence3,1400,10,1004,1
CDnet2014,turbulence3,1400,11,1107,1
CDnet2014,turbulence3,1400,12,1132,1
CDnet2014,turbulence3,1400,13,1135,2
CDnet2014,turbulence3,1400,14,1140,1
CDnet2014,turbulence3,1400,15,1142,3
CDnet2014,turbulence3,1400,16,1146,1
CDnet2014,turbulence3,1400,17,1148,2
CDnet2014,turbulence3,1400,18,1151,1
CDnet2014,turbulence3,1400,19,1153,1
CDnet2014,turbulence3,1400,20,1155,7
CDnet2014,turbulence3,1400,21,1163,5
CDnet2014,turbulence3,1400,22,1169,2
CDnet2014,turbulence3,1400,23,1172,2
CDnet2014,turbulence3,1400,24,1175,2
CDnet2014,turbulence3,1400,25,1199,2
CDnet2014,turbulence3,1400,26,1249,1
CDnet2014,turbulence3,1400,27,1255,1
CDnet2014,turbulence3,1400,28,1257,1
CDnet2014,turbulence3,1400,29,1259,2
CDnet2014,turbulence3,1400,30,1262,1
CDnet2014,turbulence3,1400,31,1266,1
CDnet2014,turbulence3,1400,32,1286,1
CDnet2014,turbulence3,1400,33,1289,1
CDnet2014,turbulence3,1400,34,1291,2
CDnet2014,turbulence3,1400,35,1331,1
CDnet2014,turbulence3,1400,36,1339,1
CDnet2014,turbulence3,1400,37,1342,36
CDnet2014,turbulence3,1400,38,1379,4
CDnet2014,turbulence3,1400,39,1386,1
CDnet2014,turbulence3,1400,40,1389,1
CDnet2014,turbulence3,1400,41,1470,1
CDnet2014,turbulence3,1400,42,1548,1
CDnet2014,turbulence3,1400,43,1571,1
CDnet2014,turbulence3,1400,44,1592,2
CDnet2014,turbulence3,1400,45,1609,1
CDnet2014,turbulence3,1400,46,1625,1
CDnet2014,turbulence3,1400,47,1627,1
CDnet2014,turbulence3,1400,48,1843,1
CDnet2014,turbulence3,1400,49,1964,1
CDnet2014,turbulence3,1400,50,1971,1
CDnet2014,turbulence3,1400,51,1982,1
CDnet2014,turbulence3,1400,52,1987,1
CDnet2014,turbulence3,1400,53,1996,2
CDnet2014,turbulence3,1400,54,2067,1
CDnet2014,turbulence3,1400,55,2076,1
CDnet2014,turbulence3,1400,56,2129,4
CDnet2014,turbulence3,1400,57,2136,4
CDnet2014,turbulence3,1400,58,2141,3
CDnet2014,turbulence3,1400,59,2145,2
CDnet2014,turbulence3,1400,60,2149,3
CDnet2014,turbulence3,1400,61,2153,4
CDnet2014,turbulence3,1400,62,2160,1
CDnet2014,turbulence3,1400,63,2169,1
CDnet2014,turbulence3,1400,64,2196,1
CDnet2014,turbulence3,1400,65,2198,2
LASIESTA,I_BS_01,275,0,0,84
LASIESTA,I_BS_01,275,1,89,1
LASIESTA,I_BS_01,275,2,100,1
LASIESTA,I_BS_01,275,3,111,2
LASIESTA,I_BS_01,275,4,123,1
LASIESTA,I_BS_01,275,5,134,1
LASIESTA,I_BS_01,275,6,145,1
LASIESTA,I_BS_01,275,7,156,1
LASIESTA,I_BS_01,275,8,167,1
LASIESTA,I_BS_01,275,9,178,1
LASIESTA,I_BS_01,275,10,189,1
LASIESTA,I_BS_01,275,11,196,79
LASIESTA,I_BS_02,275,0,0,68
LASIESTA,I_BS_02,275,1,69,1
LASIESTA,I_BS_02,275,2,78,1
LASIESTA,I_BS_02,275,3,89,1
LASIESTA,I_BS_02,275,4,100,1
LASIESTA,I_BS_02,275,5,111,2
LASIESTA,I_BS_02,275,6,123,1
LASIESTA,I_BS_02,275,7,134,1
LASIESTA,I_BS_02,275,8,145,1
LASIESTA,I_BS_02,275,9,156,1
LASIESTA,I_BS_02,275,10,167,1
LASIESTA,I_BS_02,275,11,178,1
LASIESTA,I_BS_02,275,12,189,1
LASIESTA,I_BS_02,275,13,196,70
LASIESTA,I_BS_02,275,14,267,8
LASIESTA,I_CA_01,350,0,0,350
LASIESTA,I_CA_02,525,0,0,525
LASIESTA,I_IL_01,300,0,2,10
LASIESTA,I_IL_01,300,1,13,10
LASIESTA,I_IL_01,300,2,24,10
LASIESTA,I_IL_01,300,3,35,10
LASIESTA,I_IL_01,300,4,46,10
LASIESTA,I_IL_01,300,5,57,10
LASIESTA,I_IL_01,300,6,68,10
LASIESTA,I_IL_01,300,7,79,10
LASIESTA,I_IL_01,300,8,90,10
LASIESTA,I_IL_01,300,9,101,4
LASIESTA,I_IL_01,300,10,117,1
LASIESTA,I_IL_01,300,11,126,5
LASIESTA,I_IL_01,300,12,133,1
LASIESTA,I_IL_01,300,13,135,1
LASIESTA,I_IL_01,300,14,138,2
LASIESTA,I_IL_01,300,15,141,1
LASIESTA,I_IL_01,300,16,149,2
LASIESTA,I_IL_01,300,17,152,1
LASIESTA,I_IL_01,300,18,154,2
LASIESTA,I_IL_01,300,19,158,1
LASIESTA,I_IL_01,300,20,168,1
LASIESTA,I_IL_01,300,21,171,1
LASIESTA,I_IL_01,300,22,182,1
LASIESTA,I_IL_01,300,23,185,1
LASIESTA,I_IL_01,300,24,188,1
LASIESTA,I_IL_01,300,25,190,3
LASIESTA,I_IL_01,300,26,194,4
LASIESTA,I_IL_01,300,27,199,1
LASIESTA,I_IL_01,300,28,201,1
LASIESTA,I_IL_01,300,29,205,2
LASIESTA,I_IL_01,300,30,215,1
LASIESTA,I_IL_01,300,31,219,3
LASIESTA,I_IL_01,300,32,224,1
LASIESTA,I_IL_01,300,33,299,1
LASIESTA,I_IL_02,525,0,0,525
LASIESTA,I_MB_01,450,0,0,450
LASIESTA,I_MB_02,350,0,0,227
LASIESTA,I_MB_02,350,1,234,1
LASIESTA,I_MB_02,350,2,245,1
LASIESTA,I_MB_02,350,3,256,1
LASIESTA,I_MB_02,350,4,267,1
LASIESTA,I_MB_02,350,5,278,1
LASIESTA,I_MB_02,350,6,280,70
LASIESTA,I_MC_01,300,0,13,1
LASIESTA,I_MC_01,300,1,15,1
LASIESTA,I_MC_01,300,2,49,7
LASIESTA,I_MC_01,300,3,57,10
LASIESTA,I_MC_01,300,4,68,10
LASIESTA,I_MC_01,300,5,79,10
LASIESTA,I_MC_01,300,6,90,10
LASIESTA,I_MC_01,300,7,101,10
LASIESTA,I_MC_01,300,8,113,10
LASIESTA,I_MC_01,300,9,124,10
LASIESTA,I_MC_01,300,10,135,10
LASIESTA,I_MC_01,300,11,146,10
LASIESTA,I_MC_01,300,12,157,10
LASIESTA,I_MC_01,300,13,168,10
LASIESTA,I_MC_01,300,14,179,7
LASIESTA,I_MC_01,300,15,204,1
LASIESTA,I_MC_01,300,16,222,1
LASIESTA,I_MC_02,250,0,0,250
LASIESTA,I_OC_01,250,0,2,10
LASIESTA,I_OC_01,250,1,13,10
LASIESTA,I_OC_01,250,2,24,10
LASIESTA,I_OC_01,250,3,35,10
LASIESTA,I_OC_01,250,4,46,10
LASIESTA,I_OC_01,250,5,57,10
LASIESTA,I_OC_01,250,6,68,7
LASIESTA,I_OC_01,250,7,104,7
LASIESTA,I_OC_01,250,8,113,10
LASIESTA,I_OC_01,250,9,124,10
LASIESTA,I_OC_01,250,10,135,9
LASIESTA,I_OC_01,250,11,146,1
LASIESTA,I_OC_01,250,12,244,6
LASIESTA,I_OC_02,250,0,2,10
LASIESTA,I_OC_02,250,1,13,10
LASIESTA,I_OC_02,250,2,24,10
LASIESTA,I_OC_02,250,3,35,7
LASIESTA,I_OC_02,250,4,69,9
LASIESTA,I_OC_02,250,5,79,10
LASIESTA,I_OC_02,250,6,90,10
LASIESTA,I_OC_02,250,7,101,10
LASIESTA,I_OC_02,250,8,113,10
LASIESTA,I_OC_02,250,9,124,10
LASIESTA,I_OC_02,250,10,135,10
LASIESTA,I_OC_02,250,11,146,10
LASIESTA,I_OC_02,250,12,157,10
LASIESTA,I_OC_02,250,13,237,2
LASIESTA,I_OC_02,250,14,240,10
LASIESTA,I_SI_01,300,0,0,59
LASIESTA,I_SI_01,300,1,61,159
LASIESTA,I_SI_01,300,2,221,79
LASIESTA,I_SI_02,300,0,2,10
LASIESTA,I_SI_02,300,1,13,10
LASIESTA,I_SI_02,300,2,24,10
LASIESTA,I_SI_02,300,3,35,10
LASIESTA,I_SI_02,300,4,46,10
LASIESTA,I_SI_02,300,5,57,10
LASIESTA,I_SI_02,300,6,68,10
LASIESTA,I_SI_02,300,7,79,10
LASIESTA,I_SI_02,300,8,90,10
LASIESTA,I_SI_02,300,9,101,10
LASIESTA,I_SI_02,300,10,113,10
LASIESTA,I_SI_02,300,11,124,10
LASIESTA,I_SI_02,300,12,135,10
LASIESTA,I_SI_02,300,13,146,10
LASIESTA,I_SI_02,300,14,157,10
LASIESTA,I_SI_02,300,15,168,10
LASIESTA,I_SI_02,300,16,179,10
LASIESTA,I_SI_02,300,17,190,9
LASIESTA,I_SI_02,300,18,280,9
LASIESTA,I_SI_02,300,19,290,10
LASIESTA,I_SM_01,300,0,2,10
LASIESTA,I_SM_01,300,1,13,10
LASIESTA,I_SM_01,300,2,50,6
LASIESTA,I_SM_01,300,3,57,10
LASIESTA,I_SM_01,300,4,68,10
LASIESTA,I_SM_01,300,5,79,10
LASIESTA,I_SM_01,300,6,90,10
LASIESTA,I_SM_01,300,7,101,8
LASIESTA,I_SM_01,300,8,114,1
LASIESTA,I_SM_01,300,9,161,6
LASIESTA,I_SM_01,300,10,168,10
LASIESTA,I_SM_01,300,11,179,10
LASIESTA,I_SM_01,300,12,190,10
LASIESTA,I_SM_01,300,13,201,10
LASIESTA,I_SM_01,300,14,212,10
LASIESTA,I_SM_01,300,15,224,1
LASIESTA,I_SM_01,300,16,249,7
LASIESTA,I_SM_01,300,17,257,10
LASIESTA,I_SM_01,300,18,268,10
LASIESTA,I_SM_01,300,19,279,10
LASIESTA,I_SM_01,300,20,290,10
LASIESTA,I_SM_02,300,0,2,10
LASIESTA,I_SM_02,300,1,13,10
LASIESTA,I_SM_02,300,2,24,8
LASIESTA,I_SM_02,300,3,42,1
LASIESTA,I_SM_02,300,4,54,2
LASIESTA,I_SM_02,300,5,57,10
LASIESTA,I_SM_02,300,6,68,10
LASIESTA,I_SM_02,300,7,79,10
LASIESTA,I_SM_02,300,8,90,10
LASIESTA,I_SM_02,300,9,101,10
LASIESTA,I_SM_02,300,10,113,10
LASIESTA,I_SM_02,300,11,124,10
LASIESTA,I_SM_02,300,12,135,10
LASIESTA,I_SM_02,300,13,146,10
LASIESTA,I_SM_02,300,14,157,10
LASIESTA,I_SM_02,300,15,168,10
LASIESTA,I_SM_02,300,16,179,10
LASIESTA,I_SM_02,300,17,190,10
LASIESTA,I_SM_02,300,18,201,10
LASIESTA,I_SM_02,300,19,212,10
LASIESTA,I_SM_02,300,20,224,1
LASIESTA,I_SM_02,300,21,249,7
LASIESTA,I_SM_02,300,22,257,10
LASIESTA,I_SM_02,300,23,268,10
LASIESTA,I_SM_02,300,24,279,10
LASIESTA,I_SM_02,300,25,290,10
LASIESTA,I_SM_03,300,0,2,10
LASIESTA,I_SM_03,300,1,13,10
LASIESTA,I_SM_03,300,2,24,10
LASIESTA,I_SM_03,300,3,35,4
LASIESTA,I_SM_03,300,4,53,1
LASIESTA,I_SM_03,300,5,58,9
LASIESTA,I_SM_03,300,6,68,10
LASIESTA,I_SM_03,300,7,79,10
LASIESTA,I_SM_03,300,8,90,10
LASIESTA,I_SM_03,300,9,101,10
LASIESTA,I_SM_03,300,10,113,10
LASIESTA,I_SM_03,300,11,124,10
LASIESTA,I_SM_03,300,12,135,10
LASIESTA,I_SM_03,300,13,146,10
LASIESTA,I_SM_03,300,14,157,10
LASIESTA,I_SM_03,300,15,168,10
LASIESTA,I_SM_03,300,16,179,10
LASIESTA,I_SM_03,300,17,190,10
LASIESTA,I_SM_03,300,18,201,10
LASIESTA,I_SM_03,300,19,212,10
LASIESTA,I_SM_03,300,20,224,1
LASIESTA,I_SM_03,300,21,249,7
LASIESTA,I_SM_03,300,22,257,10
LASIESTA,I_SM_03,300,23,268,10
LASIESTA,I_SM_03,300,24,279,10
LASIESTA,I_SM_03,300,25,290,10
LASIESTA,I_SM_04,300,0,0,1
LASIESTA,I_SM_04,300,1,2,33
LASIESTA,I_SM_04,300,2,36,1
LASIESTA,I_SM_04,300,3,39,2
LASIESTA,I_SM_04,300,4,42,2
LASIESTA,I_SM_04,300,5,45,1
LASIESTA,I_SM_04,300,6,47,8
LASIESTA,I_SM_04,300,7,56,2
LASIESTA,I_SM_04,300,8,59,69
LASIESTA,I_SM_04,300,9,129,1
LASIESTA,I_SM_04,300,10,132,4
LASIESTA,I_SM_04,300,11,137,4
LASIESTA,I_SM_04,300,12,142,3
LASIESTA,I_SM_04,300,13,147,73
LASIESTA,I_SM_04,300,14,221,9
LASIESTA,I_SM_04,300,15,231,2
LASIESTA,I_SM_04,300,16,234,28
LASIESTA,I_SM_04,300,17,263,37
LASIESTA,I_SM_05,300,0,0,1
LASIESTA,I_SM_05,300,1,2,31
LASIESTA,I_SM_05,300,2,34,1
LASIESTA,I_SM_05,300,3,36,1
LASIESTA,I_SM_05,300,4,40,2
LASIESTA,I_SM_05,300,5,47,1
LASIESTA,I_SM_05,300,6,50,1
LASIESTA,I_SM_05,300,7,52,1
LASIESTA,I_SM_05,300,8,54,2
LASIESTA,I_SM_05,300,9,59,19
LASIESTA,I_SM_05,300,10,79,39
LASIESTA,I_SM_05,300,11,120,4
LASIESTA,I_SM_05,300,12,125,2
LASIESTA,I_SM_05,300,13,129,1
LASIESTA,I_SM_05,300,14,131,2
LASIESTA,I_SM_05,300,15,134,2
LASIESTA,I_SM_05,300,16,137,2
LASIESTA,I_SM_05,300,17,140,3
LASIESTA,I_SM_05,300,18,144,2
LASIESTA,I_SM_05,300,19,149,2
LASIESTA,I_SM_05,300,20,153,2
LASIESTA,I_SM_05,300,21,156,1
LASIESTA,I_SM_05,300,22,158,1
LASIESTA,I_SM_05,300,23,161,17
LASIESTA,I_SM_05,300,24,179,10
LASIESTA,I_SM_05,300,25,190,10
LASIESTA,I_SM_05,300,26,201,20
LASIESTA,I_SM_05,300,27,222,7
LASIESTA,I_SM_05,300,28,230,2
LASIESTA,I_SM_05,300,29,233,2
LASIESTA,I_SM_05,300,30,236,1
LASIESTA,I_SM_05,300,31,240,7
LASIESTA,I_SM_05,300,32,248,1
LASIESTA,I_SM_05,300,33,251,3
LASIESTA,I_SM_05,300,34,256,12
LASIESTA,I_SM_05,300,35,270,8
LASIESTA,I_SM_05,300,36,279,10
LASIESTA,I_SM_05,300,37,290,10
LASIESTA,I_SM_06,300,0,2,10
LASIESTA,I_SM_06,300,1,13,10
LASIESTA,I_SM_06,300,2,24,9
LASIESTA,I_SM_06,300,3,39,1
LASIESTA,I_SM_06,300,4,41,1
LASIESTA,I_SM_06,300,5,48,1
LASIESTA,I_SM_06,300,6,50,7
LASIESTA,I_SM_06,300,7,59,30
LASIESTA,I_SM_06,300,8,90,21
LASIESTA,I_SM_06,300,9,112,6
LASIESTA,I_SM_06,300,10,119,1
LASIESTA,I_SM_06,300,11,121,3
LASIESTA,I_SM_06,300,12,125,1
LASIESTA,I_SM_06,300,13,128,1
LASIESTA,I_SM_06,300,14,134,3
LASIESTA,I_SM_06,300,15,138,1
LASIESTA,I_SM_06,300,16,144,1
LASIESTA,I_SM_06,300,17,150,3
LASIESTA,I_SM_06,300,18,154,2
LASIESTA,I_SM_06,300,19,161,2
LASIESTA,I_SM_06,300,20,164,14
LASIESTA,I_SM_06,300,21,179,41
LASIESTA,I_SM_06,300,22,221,1
LASIESTA,I_SM_06,300,23,224,1
LASIESTA,I_SM_06,300,24,230,5
LASIESTA,I_SM_06,300,25,236,1
LASIESTA,I_SM_06,300,26,240,1
LASIESTA,I_SM_06,300,27,242,5
LASIESTA,I_SM_06,300,28,248,1
LASIESTA,I_SM_06,300,29,250,1
LASIESTA,I_SM_06,300,30,257,1
LASIESTA,I_SM_06,300,31,260,4
LASIESTA,I_SM_06,300,32,266,23
LASIESTA,I_SM_06,300,33,290,10
LASIESTA,I_SM_07,300,0,1,22
LASIESTA,I_SM_07,300,1,24,10
LASIESTA,I_SM_07,300,2,37,5
LASIESTA,I_SM_07,300,3,45,2
LASIESTA,I_SM_07,300,4,48,1
LASIESTA,I_SM_07,300,5,50,4
LASIESTA,I_SM_07,300,6,55,1
LASIESTA,I_SM_07,300,7,57,21
LASIESTA,I_SM_07,300,8,79,33
LASIESTA,I_SM_07,300,9,113,6
LASIESTA,I_SM_07,300,10,121,1
LASIESTA,I_SM_07,300,11,125,5
LASIESTA,I_SM_07,300,12,131,2
LASIESTA,I_SM_07,300,13,134,1
LASIESTA,I_SM_07,300,14,137,1
LASIESTA,I_SM_07,300,15,139,1
LASIESTA,I_SM_07,300,16,141,2
LASIESTA,I_SM_07,300,17,144,2
LASIESTA,I_SM_07,300,18,147,2
LASIESTA,I_SM_07,300,19,151,2
LASIESTA,I_SM_07,300,20,159,8
LASIESTA,I_SM_07,300,21,168,10
LASIESTA,I_SM_07,300,22,179,21
LASIESTA,I_SM_07,300,23,201,10
LASIESTA,I_SM_07,300,24,212,8
LASIESTA,I_SM_07,300,25,221,2
LASIESTA,I_SM_07,300,26,224,2
LASIESTA,I_SM_07,300,27,231,6
LASIESTA,I_SM_07,300,28,239,3
LASIESTA,I_SM_07,300,29,243,4
LASIESTA,I_SM_07,300,30,253,4
LASIESTA,I_SM_07,300,31,258,1
LASIESTA,I_SM_07,300,32,262,1
LASIESTA,I_SM_07,300,33,264,2
LASIESTA,I_SM_07,300,34,267,4
LASIESTA,I_SM_07,300,35,272,28
LASIESTA,I_SM_08,300,0,1,11
LASIESTA,I_SM_08,300,1,13,10
LASIESTA,I_SM_08,300,2,24,9
LASIESTA,I_SM_08,300,3,36,2
LASIESTA,I_SM_08,300,4,43,1
LASIESTA,I_SM_08,300,5,48,1
LASIESTA,I_SM_08,300,6,56,1
LASIESTA,I_SM_08,300,7,59,8
LASIESTA,I_SM_08,300,8,68,21
LASIESTA,I_SM_08,300,9,90,26
LASIESTA,I_SM_08,300,10,120,2
LASIESTA,I_SM_08,300,11,123,4
LASIESTA,I_SM_08,300,12,128,3
LASIESTA,I_SM_08,300,13,134,1
LASIESTA,I_SM_08,300,14,136,1
LASIESTA,I_SM_08,300,15,139,1
LASIESTA,I_SM_08,300,16,142,1
LASIESTA,I_SM_08,300,17,144,3
LASIESTA,I_SM_08,300,18,149,2
LASIESTA,I_SM_08,300,19,152,1
LASIESTA,I_SM_08,300,20,157,1
LASIESTA,I_SM_08,300,21,159,1
LASIESTA,I_SM_08,300,22,163,37
LASIESTA,I_SM_08,300,23,201,20
LASIESTA,I_SM_08,300,24,228,1
LASIESTA,I_SM_08,300,25,236,1
LASIESTA,I_SM_08,300,26,238,1
LASIESTA,I_SM_08,300,27,240,1
LASIESTA,I_SM_08,300,28,248,1
LASIESTA,I_SM_08,300,29,251,2
LASIESTA,I_SM_08,300,30,261,7
LASIESTA,I_SM_08,300,31,273,27
LASIESTA,I_SM_09,300,0,0,12
LASIESTA,I_SM_09,300,1,13,10
LASIESTA,I_SM_09,300,2,24,8
LASIESTA,I_SM_09,300,3,34,1
LASIESTA,I_SM_09,300,4,39,2
LASIESTA,I_SM_09,300,5,45,2
LASIESTA,I_SM_09,300,6,49,2
LASIESTA,I_SM_09,300,7,53,1
LASIESTA,I_SM_09,300,8,56,1
LASIESTA,I_SM_09,300,9,59,8
LASIESTA,I_SM_09,300,10,68,10
LASIESTA,I_SM_09,300,11,79,33
LASIESTA,I_SM_09,300,12,113,6
LASIESTA,I_SM_09,300,13,120,1
LASIESTA,I_SM_09,300,14,122,1
LASIESTA,I_SM_09,300,15,125,1
LASIESTA,I_SM_09,300,16,127,1
LASIESTA,I_SM_09,300,17,129,1
LASIESTA,I_SM_09,300,18,131,3
LASIESTA,I_SM_09,300,19,138,1
LASIESTA,I_SM_09,300,20,148,2
LASIESTA,I_SM_09,300,21,153,2
LASIESTA,I_SM_09,300,22,158,1
LASIESTA,I_SM_09,300,23,161,6
LASIESTA,I_SM_09,300,24,168,10
LASIESTA,I_SM_09,300,25,179,10
LASIESTA,I_SM_09,300,26,190,10
LASIESTA,I_SM_09,300,27,201,10
LASIESTA,I_SM_09,300,28,212,12
LASIESTA,I_SM_09,300,29,226,1
LASIESTA,I_SM_09,300,30,228,3
LASIESTA,I_SM_09,300,31,232,1
LASIESTA,I_SM_09,300,32,236,1
LASIESTA,I_SM_09,300,33,238,1
LASIESTA,I_SM_09,300,34,243,1
LASIESTA,I_SM_09,300,35,248,2
LASIESTA,I_SM_09,300,36,251,2
LASIESTA,I_SM_09,300,37,256,1
LASIESTA,I_SM_09,300,38,258,1
LASIESTA,I_SM_09,300,39,260,1
LASIESTA,I_SM_09,300,40,264,1
LASIESTA,I_SM_09,300,41,267,4
LASIESTA,I_SM_09,300,42,272,6
LASIESTA,I_SM_09,300,43,279,10
LASIESTA,I_SM_09,300,44,290,10
LASIESTA,I_SM_10,300,0,2,10
LASIESTA,I_SM_10,300,1,13,19
LASIESTA,I_SM_10,300,2,34,2
LASIESTA,I_SM_10,300,3,40,1
LASIESTA,I_SM_10,300,4,42,2
LASIESTA,I_SM_10,300,5,45,1
LASIESTA,I_SM_10,300,6,47,3
LASIESTA,I_SM_10,300,7,52,3
LASIESTA,I_SM_10,300,8,56,1
LASIESTA,I_SM_10,300,9,59,19
LASIESTA,I_SM_10,300,10,79,10
LASIESTA,I_SM_10,300,11,90,10
LASIESTA,I_SM_10,300,12,101,10
LASIESTA,I_SM_10,300,13,112,3
LASIESTA,I_SM_10,300,14,116,2
LASIESTA,I_SM_10,300,15,121,4
LASIESTA,I_SM_10,300,16,126,2
LASIESTA,I_SM_10,300,17,129,2
LASIESTA,I_SM_10,300,18,133,1
LASIESTA,I_SM_10,300,19,135,1
LASIESTA,I_SM_10,300,20,137,1
LASIESTA,I_SM_10,300,21,142,1
LASIESTA,I_SM_10,300,22,144,2
LASIESTA,I_SM_10,300,23,147,1
LASIESTA,I_SM_10,300,24,151,1
LASIESTA,I_SM_10,300,25,154,5
LASIESTA,I_SM_10,300,26,160,18
LASIESTA,I_SM_10,300,27,179,10
LASIESTA,I_SM_10,300,28,190,10
LASIESTA,I_SM_10,300,29,201,10
LASIESTA,I_SM_10,300,30,212,8
LASIESTA,I_SM_10,300,31,222,1
LASIESTA,I_SM_10,300,32,228,1
LASIESTA,I_SM_10,300,33,230,2
LASIESTA,I_SM_10,300,34,234,1
LASIESTA,I_SM_10,300,35,237,2
LASIESTA,I_SM_10,300,36,241,1
LASIESTA,I_SM_10,300,37,246,1
LASIESTA,I_SM_10,300,38,248,2
LASIESTA,I_SM_10,300,39,251,1
LASIESTA,I_SM_10,300,40,254,1
LASIESTA,I_SM_10,300,41,256,1
LASIESTA,I_SM_10,300,42,258,1
LASIESTA,I_SM_10,300,43,260,1
LASIESTA,I_SM_10,300,44,262,1
LASIESTA,I_SM_10,300,45,264,2
LASIESTA,I_SM_10,300,46,268,2
LASIESTA,I_SM_10,300,47,271,29
LASIESTA,I_SM_11,300,0,1,11
LASIESTA,I_SM_11,300,1,13,10
LASIESTA,I_SM_11,300,2,24,9
LASIESTA,I_SM_11,300,3,40,1
LASIESTA,I_SM_11,300,4,44,3
LASIESTA,I_SM_11,300,5,48,1
LASIESTA,I_SM_11,300,6,50,2
LASIESTA,I_SM_11,300,7,53,2
LASIESTA,I_SM_11,300,8,59,8
LASIESTA,I_SM_11,300,9,68,10
LASIESTA,I_SM_11,300,10,79,10
LASIESTA,I_SM_11,300,11,90,10
LASIESTA,I_SM_11,300,12,101,16
LASIESTA,I_SM_11,300,13,121,2
LASIESTA,I_SM_11,300,14,124,2
LASIESTA,I_SM_11,300,15,127,2
LASIESTA,I_SM_11,300,16,131,1
LASIESTA,I_SM_11,300,17,133,1
LASIESTA,I_SM_11,300,18,139,1
LASIESTA,I_SM_11,300,19,142,1
LASIESTA,I_SM_11,300,20,144,4
LASIESTA,I_SM_11,300,21,157,1
LASIESTA,I_SM_11,300,22,161,6
LASIESTA,I_SM_11,300,23,168,21
LASIESTA,I_SM_11,300,24,190,21
LASIESTA,I_SM_11,300,25,212,8
LASIESTA,I_SM_11,300,26,221,2
LASIESTA,I_SM_11,300,27,224,1
LASIESTA,I_SM_11,300,28,228,1
LASIESTA,I_SM_11,300,29,231,2
LASIESTA,I_SM_11,300,30,240,3
LASIESTA,I_SM_11,300,31,244,1
LASIESTA,I_SM_11,300,32,247,2
LASIESTA,I_SM_11,300,33,254,1
LASIESTA,I_SM_11,300,34,257,1
LASIESTA,I_SM_11,300,35,263,3
LASIESTA,I_SM_11,300,36,268,3
LASIESTA,I_SM_11,300,37,273,16
LASIESTA,I_SM_11,300,38,290,10
LASIESTA,I_SM_12,300,0,2,10
LASIESTA,I_SM_12,300,1,13,10
LASIESTA,I_SM_12,300,2,24,9
LASIESTA,I_SM_12,300,3,34,2
LASIESTA,I_SM_12,300,4,42,6
LASIESTA,I_SM_12,300,5,49,1
LASIESTA,I_SM_12,300,6,51,2
LASIESTA,I_SM_12,300,7,54,1
LASIESTA,I_SM_12,300,8,56,1
LASIESTA,I_SM_12,300,9,58,20
LASIESTA,I_SM_12,300,10,79,32
LASIESTA,I_SM_12,300,11,112,4
LASIESTA,I_SM_12,300,12,117,1
LASIESTA,I_SM_12,300,13,119,1
LASIESTA,I_SM_12,300,14,121,2
LASIESTA,I_SM_12,300,15,125,3
LASIESTA,I_SM_12,300,16,130,1
LASIESTA,I_SM_12,300,17,141,1
LASIESTA,I_SM_12,300,18,143,1
LASIESTA,I_SM_12,300,19,145,1
LASIESTA,I_SM_12,300,20,151,8
LASIESTA,I_SM_12,300,21,162,16
LASIESTA,I_SM_12,300,22,179,10
LASIESTA,I_SM_12,300,23,190,10
LASIESTA,I_SM_12,300,24,201,10
LASIESTA,I_SM_12,300,25,212,8
LASIESTA,I_SM_12,300,26,223,1
LASIESTA,I_SM_12,300,27,228,1
LASIESTA,I_SM_12,300,28,232,1
LASIESTA,I_SM_12,300,29,234,2
LASIESTA,I_SM_12,300,30,237,2
LASIESTA,I_SM_12,300,31,243,1
LASIESTA,I_SM_12,300,32,246,2
LASIESTA,I_SM_12,300,33,249,1
LASIESTA,I_SM_12,300,34,251,1
LASIESTA,I_SM_12,300,35,256,1
LASIESTA,I_SM_12,300,36,258,3
LASIESTA,I_SM_12,300,37,262,1
LASIESTA,I_SM_12,300,38,269,1
LASIESTA,I_SM_12,300,39,273,5
LASIESTA,I_SM_12,300,40,279,10
LASIESTA,I_SM_12,300,41,290,10
LASIESTA,O_CL_01,225,0,0,225
LASIESTA,O_CL_02,425,0,2,10
LASIESTA,O_CL_02,425,1,13,10
LASIESTA,O_CL_02,425,2,24,10
LASIESTA,O_CL_02,425,3,35,10
LASIESTA,O_CL_02,425,4,46,10
LASIESTA,O_CL_02,425,5,57,10
